,Unnamed: 0,bruises?,gill-spacing,gill-size,stalk-shape,ring-number,population,cap-shape,cap-surface,cap-color,odor,gill-attachment,gill-color,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-type,spore-print-color,habitat,class
1293,1293,0.0,0.0,1.0,1.0,1.0,4.0,0.4910148153697442,0.5511238986267231,0.4431121190437975,1.0,0.4924897660985157,1.0,0.5799225573542535,0.2956930510842906,0.9387740602193868,0.6918333913347483,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.8802275329235114,1
1294,1294,0.0,0.0,1.0,1.0,1.0,4.0,0.4694659943307629,0.5511238986267231,0.4431121190437975,1.0,0.4924897660985157,1.0,0.5799225573542535,0.9409634743188136,0.3107039613125255,0.6918333913347483,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.4050983819296899,1
1295,1295,0.0,0.0,0.0,0.0,1.0,5.0,0.4910148153697442,0.3286292745972781,0.6283144787133116,1.0,0.4924897660985157,0.6723693146107369,0.5799225573542535,0.9409634743188136,0.9387740602193868,1.0,1.0,0.4820842450765864,0.4931299330248615,1.0,0.973434812798972,0.8802275329235114,1
1296,1296,0.0,0.0,1.0,1.0,1.0,4.0,0.4694659943307629,0.5373867317536007,0.4431121190437975,1.0,0.4924897660985157,1.0,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.7110088758849538,1
1297,1297,0.0,0.0,1.0,1.0,1.0,4.0,0.4910148153697442,0.5373867317536007,0.4431121190437975,1.0,0.4924897660985157,1.0,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.6918333913347483,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.7110088758849538,1
1299,1299,0.0,0.0,1.0,1.0,1.0,4.0,0.4694659943307629,0.5373867317536007,0.4431121190437975,1.0,0.4924897660985157,1.0,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.6918333913347483,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.4050983819296899,1
1300,1300,0.0,0.0,0.0,0.0,1.0,4.0,0.4694659943307629,0.3286292745972781,0.6283144787133116,1.0,0.4924897660985157,0.6723693146107369,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.965529018020418,0.6961925183017839,0.4820842450765864,0.4931299330248615,1.0,0.973434812798972,0.8802275329235114,1
1302,1302,0.0,0.0,1.0,1.0,1.0,4.0,0.7205473760914387,0.5511238986267231,0.4431121190437975,1.0,0.4924897660985157,1.0,0.5799225573542535,0.9409634743188136,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.7110088758849538,1
1303,1303,1.0,0.0,0.0,0.0,1.0,2.0,0.4694659943307629,0.5511238986267231,0.307935852952466,0.0,0.4924897660985157,0.1617568627348022,0.0760758154410917,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.1241770520277544,0
1305,1305,1.0,0.0,0.0,1.0,1.0,4.0,0.4694659943307629,0.3286292745972781,0.4431121190437975,0.0349906845518911,0.4924897660985157,0.0932682978135042,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.6918333913347483,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.4050983819296899,0
1306,1306,1.0,0.0,0.0,1.0,1.0,5.0,0.4910148153697442,0.5373867317536007,0.4431121190437975,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.6918333913347483,0.0,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.4050983819296899,0
1307,1307,1.0,0.0,0.0,1.0,1.0,5.0,0.4910148153697442,0.3286292745972781,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1167955082996453,0.4050983819296899,0
1308,1308,1.0,0.0,0.0,1.0,1.0,4.0,0.4910148153697442,0.5373867317536007,0.4431121190437975,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.0,0.0,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.4050983819296899,0
1309,1309,1.0,0.0,0.0,1.0,1.0,4.0,0.4910148153697442,0.5373867317536007,0.4431121190437975,0.0349906845518911,0.4924897660985157,0.1102158112611942,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.6918333913347483,0.0,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1167955082996453,0.4050983819296899,0
1311,1311,1.0,0.0,0.0,1.0,1.0,4.0,0.4910148153697442,0.5373867317536007,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.1102158112611942,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.382515342050387,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.4050983819296899,0
1313,1313,1.0,0.0,0.0,1.0,1.0,4.0,0.4694659943307629,0.5373867317536007,0.4431121190437975,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1167955082996453,0.4050983819296899,0
1317,1317,1.0,0.0,0.0,0.0,1.0,3.0,0.4694659943307629,0.5511238986267231,0.6283144787133116,0.0,0.4924897660985157,0.1617568627348022,0.0760758154410917,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.346475462576184,0
1318,1318,1.0,0.0,0.0,1.0,1.0,5.0,0.4694659943307629,0.3286292745972781,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.2052010750427517,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.382515342050387,0.0,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.4050983819296899,0
1319,1319,1.0,0.0,0.0,1.0,1.0,5.0,0.4910148153697442,0.3286292745972781,0.588680939061373,0.0349906845518911,0.4924897660985157,0.0932682978135042,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.0,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1167955082996453,0.4050983819296899,0
1320,1320,0.0,1.0,0.0,1.0,1.0,3.0,0.4910148153697442,0.5511238986267231,0.4431121190437975,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.2232770611634158,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.1126324119144886,0.346475462576184,0
1322,1322,0.0,1.0,0.0,1.0,1.0,0.0,0.4694659943307629,0.5511238986267231,0.307935852952466,0.0349906845518911,0.4924897660985157,0.7185540813483223,0.2232770611634158,0.2638116673667276,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.1167955082996453,0.346475462576184,0
1323,1323,0.0,0.0,1.0,1.0,1.0,4.0,0.4694659943307629,0.5373867317536007,0.4431121190437975,1.0,0.4924897660985157,1.0,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.6918333913347483,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.8802275329235114,1
1326,1326,0.0,1.0,0.0,1.0,1.0,3.0,0.4694659943307629,0.5511238986267231,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.2232770611634158,0.2956930510842906,0.2386908283375684,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.1167955082996453,0.346475462576184,0
1327,1327,0.0,1.0,0.0,0.0,2.0,2.0,0.1167090073878499,0.5511238986267231,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.6723693146107369,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.7619433123171203,0.346475462576184,0
1328,1328,1.0,0.0,0.0,1.0,1.0,4.0,0.4694659943307629,0.5373867317536007,0.4431121190437975,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.6918333913347483,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.4050983819296899,0
1331,1331,1.0,0.0,0.0,1.0,1.0,5.0,0.4694659943307629,0.5373867317536007,0.588680939061373,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.0,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.4050983819296899,0
1332,1332,1.0,1.0,1.0,1.0,1.0,4.0,0.4694659943307629,0.5511238986267231,0.6283144787133116,0.0,0.4924897660985157,0.4294588730093917,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.0,0.4050983819296899,0
1333,1333,0.0,1.0,0.0,1.0,1.0,3.0,0.4694659943307629,0.5511238986267231,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.7185540813483223,0.2232770611634158,0.2956930510842906,0.2386908283375684,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.1126324119144886,0.346475462576184,0
1335,1335,0.0,0.0,0.0,0.0,1.0,5.0,0.4694659943307629,0.5373867317536007,0.4347319253867587,1.0,0.4924897660985157,0.4294588730093917,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.6918333913347483,0.6961925183017839,0.4820842450765864,0.4931299330248615,1.0,0.973434812798972,0.4050983819296899,1
1338,1338,0.0,0.0,0.0,0.0,1.0,5.0,0.4694659943307629,0.3286292745972781,0.4347319253867587,1.0,0.4924897660985157,0.6723693146107369,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.965529018020418,1.0,0.4820842450765864,0.4931299330248615,1.0,0.973434812798972,0.346475462576184,1
1340,1340,0.0,0.0,0.0,0.0,1.0,5.0,0.4910148153697442,0.5373867317536007,0.6283144787133116,1.0,0.4924897660985157,0.6723693146107369,0.5799225573542535,0.9409634743188136,0.9387740602193868,1.0,0.8714826652319104,0.4820842450765864,0.4931299330248615,1.0,0.973434812798972,0.346475462576184,1
1341,1341,1.0,0.0,0.0,1.0,1.0,3.0,0.4694659943307629,0.5511238986267231,0.7369313137463923,1.0,0.4924897660985157,0.4294588730093917,0.5799225573542535,0.2638116673667276,0.2386908283375684,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.973434812798972,0.718928536159067,1
1342,1342,0.0,0.0,1.0,1.0,1.0,4.0,0.4694659943307629,0.5373867317536007,0.4431121190437975,1.0,0.4924897660985157,1.0,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.8802275329235114,1
1343,1343,0.0,1.0,0.0,1.0,1.0,0.0,0.4694659943307629,0.5511238986267231,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.2232770611634158,0.2638116673667276,0.2386908283375684,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.1167955082996453,0.346475462576184,0
1344,1344,0.0,1.0,1.0,0.0,1.0,4.0,0.4694659943307629,0.3286292745972781,0.2723154164237169,0.0349906845518911,0.4924897660985157,0.2052010750427517,0.5799225573542535,0.2638116673667276,0.3107039613125255,0.382515342050387,0.8714826652319104,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.7110088758849538,0
1345,1345,1.0,0.0,0.0,1.0,1.0,5.0,0.4910148153697442,0.3286292745972781,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.1102158112611942,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.6918333913347483,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1167955082996453,0.4050983819296899,0
1346,1346,1.0,0.0,0.0,0.0,1.0,2.0,0.1167090073878499,0.5373867317536007,0.6283144787133116,0.0,0.4924897660985157,0.1617568627348022,0.0760758154410917,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1167955082996453,0.346475462576184,0
1347,1347,1.0,0.0,0.0,1.0,1.0,4.0,0.4694659943307629,0.5373867317536007,0.588680939061373,0.0349906845518911,0.4924897660985157,0.1102158112611942,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.6918333913347483,0.0,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1167955082996453,0.4050983819296899,0
1348,1348,1.0,0.0,0.0,1.0,1.0,4.0,0.4910148153697442,0.5511238986267231,0.307935852952466,1.0,0.4924897660985157,0.2052010750427517,0.5799225573542535,0.2638116673667276,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.973434812798972,0.346475462576184,1
1349,1349,0.0,0.0,1.0,1.0,1.0,4.0,0.7205473760914387,0.5373867317536007,0.588680939061373,1.0,0.4924897660985157,1.0,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.6918333913347483,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.7110088758849538,1
1350,1350,1.0,0.0,1.0,0.0,1.0,3.0,0.4694659943307629,0.5511238986267231,0.307935852952466,1.0,0.4924897660985157,0.4294588730093917,0.2232770611634158,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.718928536159067,1
1351,1351,0.0,0.0,1.0,1.0,1.0,4.0,0.4910148153697442,0.5373867317536007,0.4431121190437975,1.0,0.4924897660985157,1.0,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.6918333913347483,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.7110088758849538,1
1352,1352,0.0,0.0,1.0,1.0,1.0,4.0,0.7205473760914387,0.5373867317536007,0.588680939061373,1.0,0.4924897660985157,1.0,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.6918333913347483,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.7110088758849538,1
1353,1353,0.0,1.0,0.0,1.0,1.0,0.0,0.4694659943307629,0.3286292745972781,0.307935852952466,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.2232770611634158,0.2638116673667276,0.2386908283375684,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.1126324119144886,0.346475462576184,0
1354,1354,0.0,1.0,0.0,1.0,1.0,3.0,0.4694659943307629,0.5511238986267231,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.1617568627348022,0.2232770611634158,0.2956930510842906,0.2386908283375684,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.1126324119144886,0.346475462576184,0
1355,1355,0.0,1.0,0.0,1.0,1.0,0.0,0.4694659943307629,0.5511238986267231,0.307935852952466,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.2232770611634158,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.1126324119144886,0.346475462576184,0
1356,1356,0.0,0.0,1.0,1.0,1.0,4.0,0.4910148153697442,0.5511238986267231,0.4431121190437975,1.0,0.4924897660985157,1.0,0.5799225573542535,0.2956930510842906,0.9387740602193868,0.6918333913347483,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.8802275329235114,1
1358,1358,1.0,0.0,0.0,1.0,1.0,5.0,0.4910148153697442,0.5373867317536007,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.382515342050387,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.4050983819296899,0
1359,1359,1.0,0.0,0.0,0.0,1.0,3.0,0.1167090073878499,0.5373867317536007,0.6283144787133116,0.0,0.4924897660985157,0.1102158112611942,0.0760758154410917,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1167955082996453,0.1241770520277544,0
1360,1360,1.0,0.0,0.0,1.0,1.0,4.0,0.4910148153697442,0.3286292745972781,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.2052010750427517,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.382515342050387,0.0,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1167955082996453,0.4050983819296899,0
1362,1362,0.0,0.0,0.0,0.0,1.0,4.0,0.4694659943307629,0.5373867317536007,0.6283144787133116,1.0,0.4924897660985157,0.6723693146107369,0.5799225573542535,0.9409634743188136,0.9387740602193868,1.0,0.8714826652319104,0.4820842450765864,0.4931299330248615,1.0,0.973434812798972,0.346475462576184,1
1365,1365,0.0,1.0,0.0,1.0,1.0,0.0,0.4910148153697442,0.5511238986267231,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.2232770611634158,0.2956930510842906,0.2386908283375684,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.1167955082996453,0.346475462576184,0
1366,1366,1.0,0.0,0.0,1.0,1.0,5.0,0.4694659943307629,0.3286292745972781,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.0932682978135042,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.0,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1167955082996453,0.4050983819296899,0
1367,1367,1.0,0.0,0.0,0.0,1.0,3.0,0.1167090073878499,0.5511238986267231,0.6283144787133116,0.0,0.4924897660985157,0.1102158112611942,0.0760758154410917,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1167955082996453,0.1241770520277544,0
1369,1369,0.0,1.0,0.0,0.0,2.0,2.0,0.7205473760914387,0.3286292745972781,0.307935852952466,0.0349906845518911,0.4924897660985157,0.2052010750427517,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.7619433123171203,0.346475462576184,0
1370,1370,0.0,1.0,0.0,1.0,1.0,0.0,0.4694659943307629,0.5511238986267231,0.4431121190437975,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.2232770611634158,0.2638116673667276,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.1167955082996453,0.346475462576184,0
1371,1371,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.3286292745972781,0.4431121190437975,0.0349906845518911,0.4924897660985157,0.4294588730093917,0.2232770611634158,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.718928536159067,0
1372,1372,1.0,0.0,0.0,0.0,1.0,3.0,0.4694659943307629,0.5511238986267231,0.6283144787133116,0.0,0.4924897660985157,0.2052010750427517,0.0760758154410917,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.1241770520277544,0
1374,1374,0.0,1.0,0.0,1.0,1.0,0.0,0.4910148153697442,0.3286292745972781,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.7185540813483223,0.2232770611634158,0.2956930510842906,0.2386908283375684,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.1167955082996453,0.346475462576184,0
1375,1375,0.0,0.0,0.0,0.0,1.0,4.0,0.4910148153697442,0.5511238986267231,0.4431121190437975,0.0349906845518911,0.0862248586691109,0.1102158112611942,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.0,0.0,0.4820842450765864,0.0,0.2045324449434715,0.0,0.7110088758849538,0
1377,1377,0.0,0.0,1.0,1.0,1.0,4.0,0.4694659943307629,0.5511238986267231,0.588680939061373,1.0,0.4924897660985157,1.0,0.5799225573542535,0.2956930510842906,0.9387740602193868,0.6918333913347483,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.4050983819296899,1
1378,1378,0.0,0.0,1.0,1.0,1.0,4.0,0.4910148153697442,0.5511238986267231,0.588680939061373,1.0,0.4924897660985157,1.0,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.6918333913347483,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.7110088758849538,1
1379,1379,0.0,0.0,0.0,0.0,1.0,4.0,0.4694659943307629,0.5373867317536007,0.4347319253867587,1.0,0.4924897660985157,0.7185540813483223,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.965529018020418,1.0,0.4820842450765864,0.4931299330248615,1.0,0.973434812798972,0.346475462576184,1
1381,1381,0.0,1.0,1.0,0.0,1.0,4.0,0.4694659943307629,0.3286292745972781,0.4347319253867587,1.0,0.4924897660985157,0.4294588730093917,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.4050983819296899,1
1383,1383,0.0,0.0,0.0,0.0,1.0,5.0,0.4910148153697442,0.3286292745972781,0.6283144787133116,1.0,0.4924897660985157,0.7185540813483223,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.965529018020418,1.0,0.4820842450765864,0.4931299330248615,1.0,0.973434812798972,0.346475462576184,1
1384,1384,1.0,0.0,1.0,0.0,1.0,4.0,0.4694659943307629,0.5511238986267231,0.307935852952466,1.0,0.4924897660985157,0.1617568627348022,0.2232770611634158,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.718928536159067,1
1385,1385,0.0,0.0,1.0,1.0,1.0,4.0,0.7205473760914387,0.5511238986267231,0.588680939061373,1.0,0.4924897660985157,1.0,0.5799225573542535,0.2956930510842906,0.9387740602193868,0.6918333913347483,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.7110088758849538,1
1387,1387,0.0,0.0,1.0,1.0,1.0,4.0,0.7205473760914387,0.5511238986267231,0.588680939061373,1.0,0.4924897660985157,1.0,0.5799225573542535,0.2956930510842906,0.9387740602193868,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.8802275329235114,1
1388,1388,0.0,0.0,0.0,0.0,1.0,5.0,0.4910148153697442,0.3286292745972781,0.6283144787133116,1.0,0.4924897660985157,0.6723693146107369,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.6918333913347483,1.0,0.4820842450765864,0.4931299330248615,1.0,0.973434812798972,0.346475462576184,1
1389,1389,0.0,0.0,1.0,1.0,1.0,4.0,0.7205473760914387,0.5373867317536007,0.4431121190437975,1.0,0.4924897660985157,1.0,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.382515342050387,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.8802275329235114,1
1391,1391,0.0,0.0,1.0,1.0,1.0,4.0,0.4694659943307629,0.5373867317536007,0.588680939061373,1.0,0.4924897660985157,1.0,0.5799225573542535,0.9409634743188136,0.3107039613125255,0.6918333913347483,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.4050983819296899,1
1394,1394,1.0,0.0,0.0,1.0,1.0,5.0,0.4910148153697442,0.3286292745972781,0.588680939061373,0.0349906845518911,0.4924897660985157,0.2052010750427517,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.382515342050387,0.0,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.4050983819296899,0
1396,1396,0.0,0.0,0.0,0.0,1.0,4.0,0.4910148153697442,0.3286292745972781,0.4347319253867587,1.0,0.4924897660985157,0.7185540813483223,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.6918333913347483,0.6961925183017839,0.4820842450765864,0.4931299330248615,1.0,0.973434812798972,0.8802275329235114,1
1397,1397,0.0,0.0,0.0,0.0,1.0,5.0,0.4694659943307629,0.5373867317536007,0.4347319253867587,1.0,0.4924897660985157,0.4294588730093917,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.6918333913347483,0.8714826652319104,0.4820842450765864,0.4931299330248615,1.0,0.973434812798972,0.8802275329235114,1
1398,1398,0.0,0.0,0.0,0.0,1.0,4.0,0.4694659943307629,0.5373867317536007,0.6283144787133116,1.0,0.4924897660985157,0.6723693146107369,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.6918333913347483,1.0,0.4820842450765864,0.4931299330248615,1.0,0.973434812798972,0.4050983819296899,1
1401,1401,0.0,1.0,0.0,1.0,1.0,0.0,0.4910148153697442,0.3286292745972781,0.4347319253867587,0.0349906845518911,0.4924897660985157,0.1617568627348022,0.2232770611634158,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.1167955082996453,0.346475462576184,0
1405,1405,0.0,1.0,1.0,0.0,1.0,3.0,0.4694659943307629,0.3286292745972781,0.307935852952466,1.0,0.4924897660985157,0.4294588730093917,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.2045324449434715,0.1126324119144886,0.4050983819296899,1
1410,1410,0.0,0.0,0.0,0.0,1.0,4.0,0.4694659943307629,0.5373867317536007,0.4347319253867587,1.0,0.4924897660985157,0.7185540813483223,0.5799225573542535,0.9409634743188136,0.9387740602193868,0.965529018020418,0.6961925183017839,0.4820842450765864,0.4931299330248615,1.0,0.973434812798972,0.346475462576184,1
1412,1412,0.0,0.0,1.0,1.0,1.0,4.0,0.4694659943307629,0.5373867317536007,0.588680939061373,1.0,0.4924897660985157,1.0,0.5799225573542535,0.9409634743188136,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.4050983819296899,1
1413,1413,0.0,0.0,0.0,0.0,1.0,4.0,0.4910148153697442,0.5373867317536007,0.4347319253867587,1.0,0.4924897660985157,0.6723693146107369,0.5799225573542535,0.9409634743188136,0.9387740602193868,1.0,1.0,0.4820842450765864,0.4931299330248615,1.0,0.973434812798972,0.346475462576184,1
1415,1415,0.0,0.0,1.0,1.0,1.0,4.0,0.4910148153697442,0.5511238986267231,0.4431121190437975,1.0,0.4924897660985157,1.0,0.5799225573542535,0.2956930510842906,0.9387740602193868,0.6918333913347483,0.6961925183017839,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.4050983819296899,1
1421,1421,1.0,0.0,0.0,0.0,2.0,1.0,0.7205473760914387,0.5373867317536007,0.4431121190437975,0.0349906845518911,0.4924897660985157,0.2052010750427517,0.5799225573542535,0.2956930510842906,0.3107039613125255,0.382515342050387,0.3820862821783896,0.4820842450765864,0.4931299330248615,0.6367426939499077,0.7619433123171203,0.0,0
